timestamp,src_ip,dst_ip,flow_duration,fwd_pkts_tot,bwd_pkts_tot,fwd_data_pkts_tot,bwd_data_pkts_tot,flow_pkts_per_sec,fwd_pkts_per_sec,bwd_pkts_per_sec,payload_bytes_per_second,down_up_ratio,flow_FIN_flag_count,flow_SYN_flag_count,flow_RST_flag_count,flow_ACK_flag_count,fwd_header_size_tot,bwd_header_size_tot
2026-05-03 15:05:28,172.20.0.10,172.20.0.20,12110,16,23,12,11,3.220478943022296,1.3212221304706857,1.8992568125516105,546.3253509496284,1.2298618132794068,2,2,0,38,640.0,920.0
2026-05-03 15:02:57,172.20.0.10,172.20.0.20,133,13,12,7,5,187.9699248120301,97.74436090225564,90.22556390977444,36872.18045112782,1.1165299956840742,2,2,0,24,520.0,480.0
2026-05-03 15:03:22,172.20.0.10,172.20.0.20,12949,16,23,12,11,3.011815584214997,1.235616649934358,1.7761989342806397,510.92748474785697,1.2298618132794068,2,2,0,38,640.0,920.0
2026-05-03 15:05:30,172.20.0.10,172.20.0.20,11903,16,23,12,11,3.2764849197681256,1.3441989414433335,1.932285978324792,555.8262622868184,1.2298618132794068,2,2,0,38,640.0,920.0
2026-05-03 15:08:20,172.20.0.10,172.20.0.20,0,16,23,12,11,39000.0,16000.0,23000.0,6616000.0,1.2298618132794068,2,2,0,38,640.0,920.0
2026-05-03 15:04:14,172.20.0.10,172.20.0.20,12696,17,23,12,11,3.15059861373661,1.3390044108380592,1.8115942028985508,526.3074984247007,1.2030992416749091,2,2,0,39,680.0,920.0
2026-05-03 15:08:20,172.20.0.10,172.20.0.20,0,16,23,12,11,39000.0,16000.0,23000.0,6616000.0,1.2298618132794068,2,2,0,38,640.0,920.0
2026-05-03 15:08:20,172.20.0.10,172.20.0.20,0,16,23,12,11,39000.0,16000.0,23000.0,6616000.0,1.2298618132794068,2,2,0,38,640.0,920.0
2026-05-03 15:08:20,172.20.0.10,172.20.0.20,0,16,23,12,11,39000.0,16000.0,23000.0,6616000.0,1.2298618132794068,2,2,0,38,640.0,920.0
2026-05-03 15:04:26,172.20.0.10,172.20.0.20,12990,16,23,12,11,3.0023094688221708,1.2317167051578135,1.7705927636643572,509.314857582756,1.2298618132794068,2,2,0,38,640.0,920.0
2026-05-03 15:08:18,172.20.0.10,172.20.0.20,1974,24,24,14,12,24.316109422492403,12.1580547112462,12.1580547112462,4986.828774062817,1.1559351730179588,4,4,0,46,960.0,960.0
2026-05-03 15:03:48,172.20.0.10,172.20.0.20,12964,16,23,12,11,3.00833076211046,1.234186979327368,1.7741437827830917,510.3363159518667,1.2298618132794068,2,2,0,38,640.0,920.0
2026-05-03 15:04:39,172.20.0.10,172.20.0.20,13579,16,23,12,11,2.8720818911554606,1.1782900066278812,1.6937918845275792,487.2229177406289,1.2298618132794068,2,2,0,38,640.0,920.0
2026-05-03 15:08:20,172.20.0.10,172.20.0.20,0,16,23,12,11,39000.0,16000.0,23000.0,6616000.0,1.2298618132794068,2,2,0,38,640.0,920.0
2026-05-03 15:08:20,172.20.0.10,172.20.0.20,0,16,23,12,11,39000.0,16000.0,23000.0,6616000.0,1.2298618132794068,2,2,0,38,640.0,920.0
2026-05-03 15:03:35,172.20.0.10,172.20.0.20,13056,16,23,12,11,2.9871323529411766,1.2254901960784317,1.7616421568627452,506.7401960784314,1.2298618132794068,2,2,0,38,640.0,920.0
2026-05-03 15:08:20,172.20.0.20,172.20.0.10,0,8,13,6,5,21000.0,8000.0,13000.0,1954000.0,1.1905829596412556,2,0,0,21,320.0,520.0
2026-05-03 15:08:20,172.20.0.10,172.20.0.20,0,16,23,12,11,39000.0,16000.0,23000.0,6616000.0,1.2298618132794068,2,2,0,38,640.0,920.0
2026-05-03 15:03:09,172.20.0.10,172.20.0.20,12395,16,23,12,11,3.146430012101654,1.290843081887858,1.855586930213796,533.7636143606293,1.2298618132794068,2,2,0,38,640.0,920.0
2026-05-03 15:05:05,172.20.0.10,172.20.0.20,11859,16,23,12,11,3.28864153807235,1.349186272029682,1.939455266042668,557.8885234842735,1.2298618132794068,2,2,0,38,640.0,920.0
2026-05-03 15:08:20,172.20.0.10,172.20.0.20,0,16,23,12,11,39000.0,16000.0,23000.0,6616000.0,1.2298618132794068,2,2,0,38,640.0,920.0
2026-05-03 15:03:48,172.20.0.10,172.20.0.20,12974,16,23,12,11,3.006012024048096,1.2332357021735778,1.7727763218745185,509.94296284877447,1.2298618132794068,2,2,0,38,640.0,920.0
